Айді громади,Назва громади,[41010100] Реверсна дотація,[41020100] Базова дотація,[41020200] На здійснення переданих з державного бюджету видатків з утримання закладів освіти та охорони здоров'я,"[41020300] На функціонування територій, на яких ведуться бойові дії",[41020400] Додаткові дотації з державного бюджету місцевим бюджетам (загальна),[41020600] [Назву стерто] Додаткова дотація (виключена наприкінці 2024 року),[41020800] Бюджету Славутицької міської територіальної громади на утримання соціальної інфраструктури,[41021000] На компенсацію втрат доходів внаслідок пільг суб’єктам космічної діяльності,[41021100] [Назву стерто] Додаткова дотація (виключена наприкінці 2023 року),[41021200] Обласним бюджетам Донецької та Луганської областей на усунення наслідків ескалації,"[41021300] На компенсацію комунальним закладам, переданим на фінансування з місцевих бюджетів",[41021400] На здійснення повноважень органів самоврядування на деокупованих та інших територіях,Сума Базова,Сума Реверсна,Сума Додаткові
0457600000,Дніпровська,1184370800.0,0.0,0,0.0,0.0,0.0,0,298052000.0,0.0,0.0,0.0,0.0,0.0,1184370800.0,298052000.0
0453500000,Дубовиківська,0.0,8451800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8451800.0,0.0,0.0
0457700000,Жовтоводська,0.0,3371300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3371300.0,0.0,0.0
0454500000,Зайцівська,2196900.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2196900.0,0.0
0456400000,Затишнянська,0.0,2487800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2487800.0,0.0,0.0
0450600000,Зеленодольська,0.0,8107400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8107400.0,0.0,0.0
0455400000,Кам'янська,0.0,1700800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1700800.0,0.0,0.0
0455000000,Карпівська,11964500.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11964500.0,0.0
0454800000,Китайгородська,0.0,1258900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1258900.0,0.0,0.0
0457810000,Криворізька,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0452100000,Криничанська,0.0,6486900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6486900.0,0.0,0.0
0452200000,Лихівська,0.0,4311800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4311800.0,0.0,0.0
0455700000,Личківська,0.0,1286500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1286500.0,0.0,0.0
0457900000,Лозуватська,0.0,7246600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7246600.0,0.0,0.0
0455300000,Любимівська,0.0,2576300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2576300.0,0.0,0.0
0450800000,Ляшківська,0.0,2618900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2618900.0,0.0,0.0
0456500000,Магдалинівська,0.0,2168300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2168300.0,0.0,0.0
0453100000,Маломихайлівська,0.0,15308000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15308000.0,0.0,0.0
0456100000,Марганецька,0.0,26343000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26343000.0,0.0,0.0
0454100000,Межиріцька,0.0,6532400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6532400.0,0.0,0.0
0453700000,Межівська,0.0,7414400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7414400.0,0.0,0.0
0450900000,Миколаївська,0.0,1536900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1536900.0,0.0,0.0
0451600000,Мирівська,0.0,3301500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3301500.0,0.0,0.0
0450900000,Могилівська,0.0,1536900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1536900.0,0.0,0.0
0453900000,Мозолевська,8194700.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8194700.0,0.0
0451000000,Нивотрудівська,0.0,8359700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8359700.0,0.0,0.0
0453200000,Новолатівська,0.0,1681500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1681500.0,0.0,0.0
0453200000,Новоолександрівська,0.0,1681500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1681500.0,0.0,0.0
0453300000,Новопавлівська,0.0,2242300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2242300.0,0.0,0.0
0452300000,Новопокровська,0.0,12025200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12025200.0,0.0,0.0
0458300000,Новопільська,0.0,3878500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3878500.0,0.0,0.0
0458100000,Нікопольська,30652500.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30652500.0,0.0
0456600000,Обухівська,0.0,16849400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16849400.0,0.0,0.0
0458800000,П'ятихатська,0.0,7074800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7074800.0,0.0,0.0
0458400000,Павлоградська,0.0,9088200.0,0,0.0,0.0,0.0,0,14309700.0,0.0,0.0,0.0,0.0,9088200.0,0.0,14309700.0
0455800000,Перещепинська,0.0,11662900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11662900.0,0.0,0.0
0454300000,Петриківська,1202700.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1202700.0,0.0
0458600000,Петропавлівська,0.0,3576600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3576600.0,0.0,0.0
0452300000,Покровська,0.0,12025200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12025200.0,0.0,0.0
0456800000,Підгородненська,0.0,25163100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25163100.0,0.0,0.0
0454600000,Раївська,0.0,1751400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1751400.0,0.0,0.0
0452400000,Роздорська,0.0,1736900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1736900.0,0.0,0.0
0455500000,Саксаганська,0.0,4103800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4103800.0,0.0,0.0
0458200000,Самарівська,0.0,40450900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40450900.0,0.0,0.0
0450400000,Святовасилівська,0.0,4392300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4392300.0,0.0,0.0
0458900000,Синельниківська,0.0,6489900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6489900.0,0.0,0.0
0454800000,Славгородська,0.0,1258900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1258900.0,0.0,0.0
0451500000,Слобожанська,86233300.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,86233300.0,0.0
0459000000,Слов'янська,0.0,124200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,124200.0,0.0,0.0
0451300000,Солонянська,0.0,6807100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6807100.0,0.0,0.0
0452500000,Софіївська,0.0,3401800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3401800.0,0.0,0.0
0451400000,Сурсько-Литовська,0.0,7057000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7057000.0,0.0,0.0
0459100000,Тернівська,16308300.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16308300.0,0.0
0452600000,Томаківська,0.0,448100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,448100.0,0.0,0.0
0454200000,Троїцька,29803500.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29803500.0,0.0
0455400000,Українська,0.0,1700800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1700800.0,0.0,0.0
0452700000,Царичанська,0.0,7889500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7889500.0,0.0,0.0
0454000000,Червоногригорівська,0.0,9269600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9269600.0,0.0,0.0
0456000000,Чумаківська,11090800.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11090800.0,0.0
0451600000,Широківська,0.0,3301500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3301500.0,0.0,0.0
0455200000,Юріївська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0454700000,Яворницька,0.0,14042900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14042900.0,0.0,0.0
0555400000,Єнакієвська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0550600000,Іллінівська,6649600.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6649600.0,0.0
0555600000,Іловайська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0551400000,Авдіївська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0554700000,Амвросіївська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0550900000,Андріївська,1247400.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1247400.0,0.0
0551100000,Бахмутська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0554800000,Бойківська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0551500000,Білозерська,0.0,14146700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14146700.0,0.0,0.0
0551600000,Великоновосілківська,0.0,26473400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26473400.0,0.0,0.0
0551700000,Волноваська,0.0,58593200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,58593200.0,0.0,0.0
0554900000,Вуглегірська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0551200000,Вугледарська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0555000000,Горлівська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0551800000,Гродівська,0.0,12985400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12985400.0,0.0,0.0
0555100000,Дебальцівська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0551900000,Добропільська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0555200000,Докучаєвська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0555300000,Донецька,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0552000000,Дружківська,0.0,50543900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50543900.0,0.0,0.0
0555500000,Жданівська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0550800000,Званівська,0.0,3205800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3205800.0,0.0,0.0
0555700000,Кальміуська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0552100000,Кальчицька,0.0,17669400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17669400.0,0.0,0.0
0552200000,Комарська,0.0,11331700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11331700.0,0.0,0.0
0552300000,Костянтинівська,0.0,92360100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,92360100.0,0.0,0.0
0552400000,Краматорська,6392400.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6392400.0,0.0
0551300000,Криворізька,0.0,548500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,548500.0,0.0,0.0
0552500000,Курахівська,0.0,49003800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49003800.0,0.0,0.0
0550100000,Лиманська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0555800000,Макіївська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0552600000,Мангушська,0.0,41835600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,41835600.0,0.0,0.0
0552700000,Мар'їнська,0.0,50326500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50326500.0,0.0,0.0
0552800000,Маріупольська,435422700.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,435422700.0,0.0
0553100000,Миколаївська,0.0,25927600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25927600.0,0.0,0.0
0553100000,Микільська,0.0,25927600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25927600.0,0.0,0.0
0552700000,Мирненська,0.0,50326500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50326500.0,0.0,0.0
0553000000,Мирноградська,0.0,7828900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7828900.0,0.0,0.0
0555900000,Новоазовська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0553200000,Новогродівська,0.0,3236400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3236400.0,0.0,0.0
0553300000,Новодонецька,2696100.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2696100.0,0.0
0550900000,Олександрівська,1247400.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1247400.0,0.0
0553400000,Ольгинська,0.0,17660900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17660900.0,0.0,0.0
0553500000,Очеретинська,0.0,52909100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,52909100.0,0.0,0.0
0553600000,Покровська,107257700.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,107257700.0,0.0
0553700000,Сартанська,0.0,46364200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46364200.0,0.0,0.0
0553900000,Святогірська,0.0,21478500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21478500.0,0.0,0.0
0553800000,Світлодарська,0.0,4077300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4077300.0,0.0,0.0
0554000000,Селидівська,0.0,53709600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,53709600.0,0.0,0.0
0554100000,Слов'янська,0.0,106082400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,106082400.0,0.0,0.0
0556000000,Сніжнянська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0550500000,Соледарська,8245100.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8245100.0,0.0
0556100000,Старобешівська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0554200000,Старомлинівська,0.0,19841900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19841900.0,0.0,0.0
0550700000,Сіверська,0.0,25744300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25744300.0,0.0,0.0
0554300000,Торецька,0.0,77039100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,77039100.0,0.0,0.0
0554400000,Удачненська,5240000.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5240000.0,0.0
0556200000,Харцизька,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0554500000,Хлібодарівська,0.0,9567500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9567500.0,0.0,0.0
0556300000,Хрестівська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0554600000,Часовоярська,0.0,17338300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17338300.0,0.0,0.0
0550300000,Черкаська,0.0,12724700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12724700.0,0.0,0.0
0556400000,Чистяківська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0556500000,Шахтарська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0550200000,Шахівська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0556600000,Ясинуватська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0953600000,Єзупільська,0.0,13433100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13433100.0,0.0,0.0
0953300000,Івано-Франківська,71731400.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,71731400.0,0.0
0954000000,Богородчанська,0.0,15764900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15764900.0,0.0,0.0
0954100000,Болехівська,0.0,24626500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24626500.0,0.0,0.0
0952000000,Брошнів-Осадська,0.0,4856000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4856000.0,0.0,0.0
0952600000,Букачівська,0.0,8118000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8118000.0,0.0,0.0
0954200000,Бурштинська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0950400000,Білоберізька,0.0,14264500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14264500.0,0.0,0.0
0950600000,Більшівцівська,0.0,12784700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12784700.0,0.0,0.0
0950100000,Верхнянська,0.0,16406700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16406700.0,0.0,0.0
0954300000,Верховинська,0.0,24525500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24525500.0,0.0,0.0
0952700000,Вигодська,0.0,19462200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19462200.0,0.0,0.0
0950700000,Витвицька,0.0,10912200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10912200.0,0.0,0.0
0952100000,Войнилівська,0.0,17985100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17985100.0,0.0,0.0
0954400000,Ворохтянська,0.0,5997100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5997100.0,0.0,0.0
0954500000,Галицька,0.0,15796000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15796000.0,0.0,0.0
0953400000,Гвіздецька,0.0,12996200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12996200.0,0.0,0.0
0954600000,Городенківська,0.0,51703300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,51703300.0,0.0,0.0
0952200000,Делятинська,0.0,32535900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,32535900.0,0.0,0.0
0951300000,Дзвиняцька,0.0,16379900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,16379900.0,0.0,0.0
0953200000,Долинська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0954700000,Дубовецька,0.0,3768300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3768300.0,0.0,0.0
0953500000,Дубівська,0.0,11682300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11682300.0,0.0,0.0
0951800000,Заболотівська,0.0,35379800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35379800.0,0.0,0.0
0952400000,Загвіздянська,0.0,7367300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7367300.0,0.0,0.0
0954800000,Зеленська,0.0,3435400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3435400.0,0.0,0.0
0953100000,Калуська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0953000000,Коломийська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0952800000,Коршівська,0.0,15577300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15577300.0,0.0,0.0
0950800000,Космацька,0.0,15800800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15800800.0,0.0,0.0
0954900000,Косівська,0.0,34412400.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34412400.0,0.0,0.0
0955000000,Кутська,0.0,31343900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,31343900.0,0.0,0.0
0951700000,Ланчинська,0.0,21620000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21620000.0,0.0,0.0
0955100000,Лисецька,0.0,7755000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7755000.0,0.0,0.0
0950900000,Матеївецька,0.0,13913200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13913200.0,0.0,0.0
0955200000,Надвірнянська,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0951000000,Нижньовербізька,0.0,24663200.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24663200.0,0.0,0.0
0952900000,Новицька,0.0,27781100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27781100.0,0.0,0.0
0955300000,Обертинська,0.0,14716100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14716100.0,0.0,0.0
0951200000,Олешанська,0.0,15553800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,74706.0,0.0,15553800.0,0.0,74706.0
0955400000,Отинійська,0.0,39033900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39033900.0,0.0,0.0
0951100000,П'ядицька,0.0,20666600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20666600.0,0.0,0.0
0953800000,Пасічнянська,0.0,29722300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29722300.0,0.0,0.0
0955500000,Перегінська,0.0,41773900.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,41773900.0,0.0,0.0
0951600000,Переріслянська,0.0,17783100.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,17783100.0,0.0,0.0
0950200000,Печеніжинська,0.0,31413600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,31413600.0,0.0,0.0
0955600000,Поляницька,237300.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,237300.0,0.0
0953900000,Підгайчиківська,0.0,6796000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6796000.0,0.0,0.0
0955700000,Рогатинська,0.0,22516000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22516000.0,0.0,0.0
0955800000,Рожнятівська,0.0,22168000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22168000.0,0.0,0.0
0951400000,Рожнівська,0.0,23785600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23785600.0,0.0,0.0
0955900000,Снятинська,0.0,47030300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47030300.0,0.0,0.0
0956000000,Солотвинська,0.0,48750500.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48750500.0,0.0,0.0
0952300000,Спаська,0.0,11007300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11007300.0,0.0,0.0
0950300000,Старобогородчанська,0.0,10952700.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10952700.0,0.0,0.0
0956100000,Тисменицька,0.0,38161300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,38161300.0,0.0,0.0
0950500000,Тлумацька,0.0,41779800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,41779800.0,0.0,0.0
0952500000,Угринівська,0.0,4133000.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4133000.0,0.0,0.0
0956200000,Чернелицька,0.0,9843600.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9843600.0,0.0,0.0
0951500000,Яблунівська,0.0,28950800.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28950800.0,0.0,0.0
0951900000,Ямницька,28250900.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28250900.0,0.0
0956300000,Яремчанська,0.0,4359300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4359300.0,0.0,0.0
2051800000,Ізюмська,0.0,50825300.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50825300.0,0.0,0.0
