Айді громади,Назва громади,[41031200] На забезпечення нагальних потреб функціонування держави в умовах воєнного стану,[41034700] На ліквідацію наслідків збройної агресії,[41036100] На житло для сімей ветеранів війни та інвалідів внаслідок війни,[41033900] Освітня субвенція (зарплати),"[41036000] ""Нова українська школа""",[41032800] Облаштування безпечних умов (укриттів) у школах,[41033000] Підтримка окремих закладів у системі охорони здоров'я,"[41037500] Інвестиційні проекти у сфері охорони здоров'я (реабілітації, ремонти)",Сума Війна та відновлення,Сума Освіта,Сума Охорона здоров'я
1753700000,Антонівська,0.0,0.0,0.0,23824200.0,0.0,0.0,0.0,0.0,0.0,23824200.0,0.0
1750100000,Бабинська,0.0,0.0,0.0,29002000.0,0.0,0.0,0.0,0.0,0.0,29002000.0,0.0
1754700000,Березнівська,0.0,0.0,0.0,234371300.0,0.0,0.0,0.0,0.0,0.0,234371300.0,0.0
1754600000,Березівська,0.0,0.0,0.0,82458900.0,0.0,0.0,0.0,0.0,0.0,82458900.0,0.0
1751900000,Бокіймівська,0.0,0.0,0.0,19022800.0,0.0,0.0,0.0,0.0,0.0,19022800.0,0.0
1751600000,Боремельська,0.0,0.0,0.0,10753500.0,0.0,0.0,0.0,0.0,0.0,10753500.0,0.0
1750200000,Бугринська,0.0,0.0,0.0,17260000.0,0.0,0.0,0.0,0.0,0.0,17260000.0,0.0
1754800000,Білокриницька,0.0,0.0,0.0,28244100.0,0.0,0.0,0.0,0.0,0.0,28244100.0,0.0
1753200000,Вараська,0.0,0.0,0.0,152205900.0,0.0,0.0,0.0,0.0,0.0,152205900.0,0.0
1754900000,Варковицька,0.0,0.0,0.0,18113800.0,0.0,0.0,0.0,0.0,0.0,18113800.0,0.0
1755000000,Великомежиріцька,0.0,0.0,0.0,24632100.0,0.0,0.0,0.0,0.0,0.0,24632100.0,0.0
1753800000,Великоомелянська,0.0,0.0,0.0,12681600.0,0.0,0.0,0.0,0.0,0.0,12681600.0,0.0
1755100000,Вербська,0.0,0.0,0.0,13659900.0,0.0,0.0,0.0,0.0,0.0,13659900.0,0.0
1753900000,Вирівська,0.0,0.0,0.0,58427400.0,0.0,0.0,0.0,0.0,0.0,58427400.0,0.0
1751200000,Висоцька,0.0,0.0,0.0,21039300.0,0.0,0.0,0.0,0.0,0.0,21039300.0,0.0
1755200000,Володимирецька,0.0,0.0,0.0,121374700.0,0.0,0.0,0.0,0.0,0.0,121374700.0,0.0
1754000000,Головинська,0.0,0.0,0.0,35214200.0,0.0,0.0,0.0,0.0,0.0,35214200.0,0.0
1755300000,Городоцька,0.0,0.0,0.0,30034800.0,0.0,0.0,0.0,0.0,0.0,30034800.0,0.0
1755400000,Гощанська,0.0,0.0,0.0,66631700.0,0.0,0.0,0.0,0.0,0.0,66631700.0,0.0
1752400000,Демидівська,0.0,0.0,0.0,38116800.0,0.0,0.0,0.0,0.0,0.0,38116800.0,0.0
1751700000,Деражненська,0.0,0.0,0.0,24925500.0,0.0,0.0,0.0,0.0,0.0,24925500.0,0.0
1755500000,Дубенська,0.0,0.0,0.0,76159900.0,0.0,0.0,0.0,0.0,0.0,76159900.0,0.0
1755600000,Дубровицька,0.0,0.0,0.0,125655700.0,0.0,0.0,0.0,0.0,0.0,125655700.0,0.0
1752900000,Дядьковицька,0.0,0.0,0.0,17598400.0,0.0,0.0,0.0,0.0,0.0,17598400.0,0.0
1755700000,Зарічненська,0.0,0.0,0.0,126220800.0,0.0,0.0,0.0,0.0,0.0,126220800.0,0.0
1755800000,Здовбицька,0.0,0.0,0.0,32054500.0,0.0,0.0,0.0,0.0,0.0,32054500.0,0.0
1755900000,Здолбунівська,0.0,0.0,0.0,86765500.0,0.0,0.0,0.0,0.0,0.0,86765500.0,0.0
1756000000,Зорянська,0.0,0.0,0.0,33057700.0,0.0,0.0,0.0,0.0,0.0,33057700.0,0.0
1754100000,Каноницька,0.0,0.0,0.0,29230400.0,0.0,0.0,0.0,0.0,0.0,29230400.0,0.0
1752200000,Клеванська,0.0,0.0,0.0,34071000.0,0.0,0.0,0.0,0.0,0.0,34071000.0,0.0
1750300000,Клесівська,0.0,0.0,0.0,38832300.0,0.0,0.0,0.0,0.0,0.0,38832300.0,0.0
1751400000,Козинська,0.0,0.0,0.0,20400700.0,0.0,0.0,0.0,0.0,0.0,20400700.0,0.0
1756100000,Корецька,0.0,0.0,0.0,91580100.0,0.0,0.0,0.0,0.0,0.0,91580100.0,0.0
1753000000,Корнинська,0.0,0.0,0.0,24064000.0,0.0,0.0,0.0,0.0,0.0,24064000.0,0.0
1756200000,Костопільська,0.0,0.0,0.0,118759500.0,0.0,0.0,0.0,0.0,0.0,118759500.0,0.0
1750700000,Крупецька,0.0,0.0,0.0,36798500.0,0.0,0.0,0.0,0.0,0.0,36798500.0,0.0
1751000000,Локницька,0.0,0.0,0.0,25385700.0,0.0,0.0,0.0,0.0,0.0,25385700.0,0.0
1753600000,Малинська,0.0,0.0,0.0,29745900.0,0.0,0.0,0.0,0.0,0.0,29745900.0,0.0
1752500000,Малолюбашанська,0.0,0.0,0.0,23274800.0,0.0,0.0,0.0,0.0,0.0,23274800.0,0.0
1750400000,Миляцька,0.0,0.0,0.0,34577800.0,0.0,0.0,0.0,0.0,0.0,34577800.0,0.0
1750900000,Мирогощанська,0.0,0.0,0.0,21657200.0,0.0,0.0,0.0,0.0,0.0,21657200.0,0.0
1751500000,Млинівська,0.0,0.0,0.0,61622800.0,0.0,0.0,0.0,0.0,0.0,61622800.0,0.0
1756300000,Мізоцька,0.0,0.0,0.0,32608200.0,0.0,0.0,0.0,0.0,0.0,32608200.0,0.0
1752300000,Немовицька,0.0,0.0,0.0,48205200.0,0.0,0.0,0.0,0.0,0.0,48205200.0,0.0
1752600000,Олександрійська,0.0,0.0,0.0,35254000.0,0.0,0.0,0.0,0.0,0.0,35254000.0,0.0
1751800000,Острожецька,0.0,0.0,0.0,26171600.0,0.0,0.0,0.0,0.0,0.0,26171600.0,0.0
1753400000,Острозька,0.0,0.0,0.0,113165300.0,0.0,0.0,0.0,0.0,0.0,113165300.0,0.0
1752800000,Повчанська,0.0,0.0,0.0,10376200.0,0.0,0.0,0.0,0.0,0.0,10376200.0,0.0
1754300000,Полицька,0.0,0.0,0.0,23995400.0,0.0,0.0,0.0,0.0,0.0,23995400.0,0.0
1750800000,Привільненська,0.0,0.0,0.0,19424800.0,0.0,0.0,0.0,0.0,0.0,19424800.0,0.0
1750500000,Підлозцівська,0.0,0.0,0.0,9350400.0,0.0,0.0,0.0,0.0,0.0,9350400.0,0.0
1750600000,Радивилівська,0.0,0.0,0.0,48791700.0,0.0,0.0,0.0,0.0,0.0,48791700.0,0.0
1754400000,Рафалівська,0.0,0.0,0.0,23818000.0,0.0,0.0,0.0,0.0,0.0,23818000.0,0.0
1756500000,Рокитнівська,0.0,0.0,0.0,155456500.0,0.0,0.0,0.0,0.0,0.0,155456500.0,0.0
1756400000,Рівненська,0.0,0.0,0.0,518811500.0,0.0,0.0,0.0,0.0,0.0,518811500.0,0.0
1756600000,Сарненська,0.0,22900000.0,0.0,233084700.0,0.0,0.0,0.0,0.0,22900000.0,233084700.0,0.0
1754500000,Семидубська,0.0,0.0,0.0,12397700.0,0.0,0.0,0.0,0.0,0.0,12397700.0,0.0
1751100000,Смизька,0.0,0.0,0.0,24514700.0,0.0,0.0,0.0,0.0,0.0,24514700.0,0.0
1756700000,Соснівська,0.0,0.0,0.0,19817300.0,0.0,0.0,0.0,0.0,0.0,19817300.0,0.0
1753100000,Старосільська,0.0,0.0,0.0,49007200.0,0.0,0.0,0.0,0.0,0.0,49007200.0,0.0
1753500000,Степанська,0.0,0.0,0.0,21687200.0,0.0,0.0,0.0,0.0,0.0,21687200.0,0.0
1752000000,Тараканівська,0.0,0.0,0.0,21763700.0,0.0,0.0,0.0,0.0,0.0,21763700.0,0.0
1752700000,Шпанівська,0.0,0.0,0.0,29662600.0,0.0,0.0,0.0,0.0,0.0,29662600.0,0.0
1752100000,Ярославицька,0.0,0.0,0.0,9855600.0,0.0,0.0,0.0,0.0,0.0,9855600.0,0.0
1852900000,Андріяшівська,0.0,0.0,0.0,22683400.0,0.0,0.0,0.0,0.0,0.0,22683400.0,0.0
1850900000,Бездрицька,0.0,0.0,0.0,9370900.0,0.0,0.0,0.0,0.0,0.0,9370900.0,0.0
1850100000,Березівська,0.0,0.0,0.0,14976800.0,0.0,0.0,0.0,0.0,0.0,14976800.0,0.0
1851000000,Боромлянська,0.0,0.0,0.0,12613300.0,0.0,0.0,0.0,0.0,0.0,12613300.0,0.0
1851800000,Бочечківська,0.0,0.0,0.0,11580000.0,0.0,0.0,0.0,0.0,0.0,11580000.0,0.0
1851900000,Буринська,0.0,0.0,0.0,48620000.0,0.0,0.0,0.0,0.0,0.0,48620000.0,0.0
1853500000,Білопільська,0.0,0.0,0.0,43249800.0,0.0,0.0,0.0,0.0,0.0,43249800.0,0.0
1853900000,Великописарівська,0.0,0.0,0.0,19942100.0,0.0,0.0,0.0,0.0,0.0,19942100.0,0.0
1852700000,Верхньосироватська,0.0,0.0,0.0,14651000.0,0.0,0.0,0.0,0.0,0.0,14651000.0,0.0
1854000000,Ворожбянська,0.0,0.0,0.0,13311100.0,0.0,0.0,0.0,0.0,0.0,13311100.0,0.0
1851500000,Вільшанська,0.0,0.0,0.0,7944000.0,0.0,0.0,0.0,0.0,0.0,7944000.0,0.0
1854100000,Глухівська,0.0,0.0,0.0,56681900.0,0.0,0.0,0.0,0.0,0.0,56681900.0,0.0
1851100000,Грунська,0.0,0.0,0.0,12716700.0,0.0,0.0,0.0,0.0,0.0,12716700.0,0.0
1852000000,Дубов'язівська,0.0,0.0,0.0,21944300.0,0.0,0.0,0.0,0.0,0.0,21944300.0,0.0
1854200000,Есманьська,0.0,0.0,0.0,12374200.0,0.0,0.0,0.0,0.0,0.0,12374200.0,0.0
1850300000,Зноб-Новгородська,0.0,0.0,0.0,11017100.0,0.0,0.0,0.0,0.0,0.0,11017100.0,0.0
1850400000,Кириківська,0.0,0.0,0.0,11991300.0,0.0,0.0,0.0,0.0,0.0,11991300.0,0.0
1852200000,Комишанська,0.0,74425122.0,0.0,10444400.0,0.0,0.0,0.0,0.0,74425122.0,10444400.0,0.0
1853400000,Конотопська,0.0,11718887.0,0.0,106778000.0,0.0,0.0,0.0,0.0,11718887.0,106778000.0,0.0
1852100000,Коровинська,0.0,0.0,0.0,6712000.0,0.0,0.0,0.0,0.0,0.0,6712000.0,0.0
1851700000,Краснопільська,0.0,0.0,0.0,50675800.0,0.0,0.0,0.0,0.0,0.0,50675800.0,0.0
1851600000,Кролевецька,0.0,0.0,0.0,73792500.0,0.0,0.0,0.0,0.0,0.0,73792500.0,0.0
1854300000,Лебединська,0.0,27431083.0,0.0,90029300.0,0.0,0.0,0.0,0.0,27431083.0,90029300.0,0.0
1853200000,Липоводолинська,0.0,0.0,0.0,28055100.0,0.0,0.0,0.0,0.0,0.0,28055100.0,0.0
1851200000,Миколаївська,0.0,0.0,0.0,12459900.0,0.0,0.0,0.0,0.0,0.0,12459900.0,0.0
1851300000,Миропільська,0.0,0.0,0.0,11263800.0,0.0,0.0,0.0,0.0,0.0,11263800.0,0.0
1850600000,Недригайлівська,0.0,0.0,0.0,23111100.0,0.0,0.0,0.0,0.0,0.0,23111100.0,0.0
1851400000,Нижньосироватська,0.0,0.0,0.0,12691200.0,0.0,0.0,0.0,0.0,0.0,12691200.0,0.0
1852400000,Новослобідська,0.0,0.0,0.0,11772300.0,0.0,0.0,0.0,0.0,0.0,11772300.0,0.0
1853700000,Охтирська,0.0,143959069.0,0.0,88106200.0,0.0,0.0,0.0,0.0,143959069.0,88106200.0,0.0
1854400000,Попівська,0.0,0.0,0.0,32963700.0,0.0,0.0,0.0,0.0,0.0,32963700.0,0.0
1853800000,Путивльська,0.0,0.0,0.0,35721300.0,0.0,0.0,0.0,0.0,0.0,35721300.0,0.0
1854500000,Роменська,0.0,0.0,0.0,127548700.0,0.0,0.0,0.0,0.0,0.0,127548700.0,0.0
1853300000,Річківська,0.0,0.0,0.0,11412700.0,0.0,0.0,0.0,0.0,0.0,11412700.0,0.0
1854600000,Садівська,0.0,0.0,0.0,23040000.0,0.0,0.0,0.0,0.0,0.0,23040000.0,0.0
1854700000,Свеська,0.0,0.0,0.0,15102100.0,0.0,0.0,0.0,0.0,0.0,15102100.0,0.0
1854800000,Середино-Будська,0.0,0.0,0.0,23659700.0,0.0,0.0,0.0,0.0,0.0,23659700.0,0.0
1853600000,Синівська,0.0,0.0,0.0,10587600.0,0.0,0.0,0.0,0.0,0.0,10587600.0,0.0
1852500000,Степанівська,0.0,0.0,0.0,23520900.0,0.0,0.0,0.0,0.0,0.0,23520900.0,0.0
1853100000,Сумська,0.0,400000000.0,0.0,473819800.0,0.0,0.0,0.0,0.0,400000000.0,473819800.0,0.0
1852600000,Тростянецька,0.0,50867682.0,0.0,58262400.0,0.0,0.0,0.0,0.0,50867682.0,58262400.0,0.0
1854900000,Хмелівська,0.0,0.0,0.0,13300900.0,0.0,0.0,0.0,0.0,0.0,13300900.0,0.0
1850700000,Хотінська,0.0,0.0,0.0,11052000.0,0.0,0.0,0.0,0.0,0.0,11052000.0,0.0
1850200000,Хутір-Михайлівська,0.0,0.0,0.0,10084800.0,0.0,0.0,0.0,0.0,0.0,10084800.0,0.0
1852300000,Чернеччинська,0.0,6000000.0,0.0,25114700.0,0.0,0.0,0.0,0.0,6000000.0,25114700.0,0.0
1852800000,Чупахівська,0.0,112628123.0,0.0,10103700.0,0.0,0.0,0.0,0.0,112628123.0,10103700.0,0.0
1850800000,Шалигинська,0.0,0.0,0.0,5221600.0,0.0,0.0,0.0,0.0,0.0,5221600.0,0.0
1853000000,Шосткинська,0.0,0.0,0.0,133589300.0,0.0,0.0,0.0,0.0,0.0,133589300.0,0.0
1855000000,Юнаківська,0.0,0.0,0.0,12984200.0,0.0,0.0,0.0,0.0,0.0,12984200.0,0.0
1851300000,Ямпільська,0.0,0.0,0.0,11263800.0,0.0,0.0,0.0,0.0,0.0,11263800.0,0.0
1955900000,Іване-Пустенська,0.0,0.0,0.0,11480800.0,0.0,0.0,0.0,0.0,0.0,11480800.0,0.0
1950900000,Іванівська,0.0,0.0,0.0,9202300.0,0.0,0.0,0.0,0.0,0.0,9202300.0,0.0
1950100000,Байковецька,0.0,0.0,0.0,24708000.0,0.0,0.0,0.0,0.0,0.0,24708000.0,0.0
1954800000,Бережанська,0.0,0.0,0.0,48893100.0,0.0,0.0,0.0,0.0,0.0,48893100.0,0.0
1953200000,Борсуківська,0.0,0.0,0.0,21834300.0,0.0,0.0,0.0,0.0,0.0,21834300.0,0.0
1952700000,Борщівська,0.0,0.0,0.0,62950100.0,0.0,0.0,0.0,0.0,0.0,62950100.0,0.0
1955500000,Бучацька,0.0,0.0,0.0,107109600.0,0.0,0.0,0.0,0.0,0.0,107109600.0,0.0
1954300000,Білецька,0.0,0.0,0.0,23928600.0,0.0,0.0,0.0,0.0,0.0,23928600.0,0.0
1950200000,Білобожницька,0.0,0.0,0.0,27199300.0,0.0,0.0,0.0,0.0,0.0,27199300.0,0.0
1953100000,Більче-Золотецька,0.0,0.0,0.0,8327200.0,0.0,0.0,0.0,0.0,0.0,8327200.0,0.0
1950300000,Васильковецька,0.0,0.0,0.0,21864400.0,0.0,0.0,0.0,0.0,0.0,21864400.0,0.0
1955600000,Великоберезовицька,0.0,0.0,0.0,47330300.0,0.0,0.0,0.0,0.0,0.0,47330300.0,0.0
1955000000,Великобірківська,0.0,0.0,0.0,13634100.0,0.0,0.0,0.0,0.0,0.0,13634100.0,0.0
1950400000,Великогаївська,0.0,0.0,0.0,29291800.0,0.0,0.0,0.0,0.0,0.0,29291800.0,0.0
1953300000,Великодедеркальська,0.0,0.0,0.0,20372700.0,0.0,0.0,0.0,0.0,0.0,20372700.0,0.0
1952800000,Вишнівецька,0.0,0.0,0.0,46364900.0,0.0,0.0,0.0,0.0,0.0,46364900.0,0.0
1952900000,Гримайлівська,0.0,0.0,0.0,21887200.0,0.0,0.0,0.0,0.0,0.0,21887200.0,0.0
1950500000,Гусятинська,0.0,0.0,0.0,31066100.0,0.0,0.0,0.0,0.0,0.0,31066100.0,0.0
1950600000,Заводська,0.0,0.0,0.0,12800100.0,0.0,0.0,0.0,0.0,0.0,12800100.0,0.0
1953000000,Залозецька,0.0,0.0,0.0,28532500.0,0.0,0.0,0.0,0.0,0.0,28532500.0,0.0
1955700000,Заліщицька,0.0,0.0,0.0,63719200.0,0.0,0.0,0.0,0.0,0.0,63719200.0,0.0
1955800000,Збаразька,0.0,0.0,0.0,88904000.0,0.0,0.0,0.0,0.0,0.0,88904000.0,0.0
1954000000,Зборівська,0.0,0.0,0.0,47319800.0,0.0,0.0,0.0,0.0,0.0,47319800.0,0.0
1950700000,Золотниківська,0.0,0.0,0.0,19589100.0,0.0,0.0,0.0,0.0,0.0,19589100.0,0.0
1950800000,Золотопотіцька,0.0,0.0,0.0,55779800.0,0.0,0.0,0.0,0.0,0.0,55779800.0,0.0
1951000000,Козлівська,0.0,0.0,0.0,8788100.0,0.0,0.0,0.0,0.0,0.0,8788100.0,0.0
1956000000,Козівська,0.0,0.0,0.0,56084800.0,0.0,0.0,0.0,0.0,0.0,56084800.0,0.0
1951100000,Колиндянська,0.0,0.0,0.0,17254500.0,0.0,0.0,0.0,0.0,0.0,17254500.0,0.0
1954400000,Копичинецька,0.0,0.0,0.0,33707200.0,0.0,0.0,0.0,0.0,0.0,33707200.0,0.0
1951300000,Коропецька,0.0,0.0,0.0,11137500.0,0.0,0.0,0.0,0.0,0.0,11137500.0,0.0
1956100000,Кременецька,0.0,0.0,0.0,123319000.0,0.0,0.0,0.0,0.0,0.0,123319000.0,0.0
1954500000,Купчинецька,0.0,0.0,0.0,11002700.0,0.0,0.0,0.0,0.0,0.0,11002700.0,0.0
1953800000,Лановецька,0.0,0.0,0.0,58901800.0,0.0,0.0,0.0,0.0,0.0,58901800.0,0.0
1951400000,Лопушненська,0.0,0.0,0.0,20819500.0,0.0,0.0,0.0,0.0,0.0,20819500.0,0.0
1951500000,Мельнице-Подільська,0.0,0.0,0.0,41473600.0,0.0,0.0,0.0,0.0,0.0,41473600.0,0.0
1951600000,Микулинецька,0.0,0.0,0.0,41065400.0,0.0,0.0,0.0,0.0,0.0,41065400.0,0.0
1954600000,Монастириська,0.0,0.0,0.0,49546900.0,0.0,0.0,0.0,0.0,0.0,49546900.0,0.0
1956200000,Нагірянська,0.0,0.0,0.0,22019700.0,0.0,0.0,0.0,0.0,0.0,22019700.0,0.0
1955300000,Нараївська,0.0,0.0,0.0,20441400.0,0.0,0.0,0.0,0.0,0.0,20441400.0,0.0
1951800000,Озернянська,0.0,0.0,0.0,18989900.0,0.0,0.0,0.0,0.0,0.0,18989900.0,0.0
1952100000,Почаївська,0.0,0.0,0.0,56679600.0,0.0,0.0,0.0,0.0,0.0,56679600.0,0.0
1952000000,Підволочиська,0.0,0.0,0.0,39215800.0,0.0,0.0,0.0,0.0,0.0,39215800.0,0.0
1956300000,Підгаєцька,0.0,0.0,0.0,42953700.0,0.0,0.0,0.0,0.0,0.0,42953700.0,0.0
1956400000,Підгородненська,0.0,0.0,0.0,14976100.0,0.0,0.0,0.0,0.0,0.0,14976100.0,0.0
1953700000,Саранчуківська,0.0,0.0,0.0,19041400.0,0.0,0.0,0.0,0.0,0.0,19041400.0,0.0
1952200000,Скала-Подільська,0.0,0.0,0.0,21496200.0,0.0,0.0,0.0,0.0,0.0,21496200.0,0.0
1952300000,Скалатська,0.0,0.0,0.0,34229600.0,0.0,0.0,0.0,0.0,0.0,34229600.0,0.0
1952400000,Скориківська,0.0,0.0,0.0,20092200.0,0.0,0.0,0.0,0.0,0.0,20092200.0,0.0
1952500000,Теребовлянська,0.0,6565740.0,0.0,63747500.0,0.0,0.0,0.0,0.0,6565740.0,63747500.0,0.0
1954900000,Тернопільська,0.0,0.0,0.0,493425200.0,0.0,0.0,0.0,0.0,0.0,493425200.0,0.0
1954200000,Товстенська,0.0,0.0,0.0,44493800.0,0.0,0.0,0.0,0.0,0.0,44493800.0,0.0
1953500000,Трибухівська,0.0,0.0,0.0,24360500.0,0.0,0.0,0.0,0.0,0.0,24360500.0,0.0
1953900000,Хоростківська,0.0,0.0,0.0,30411900.0,0.0,0.0,0.0,0.0,0.0,30411900.0,0.0
1955400000,Чортківська,0.0,0.0,0.0,70340100.0,0.0,0.0,0.0,0.0,0.0,70340100.0,0.0
1952600000,Шумська,0.0,0.0,0.0,72297900.0,0.0,0.0,0.0,0.0,0.0,72297900.0,0.0
0253300000,Іванівська,0.0,0.0,0.0,45462100.0,0.0,0.0,0.0,0.0,0.0,45462100.0,0.0
0250300000,Іллінецька,0.0,0.0,0.0,54798800.0,0.0,0.0,0.0,0.0,0.0,54798800.0,0.0
0254700000,Агрономічна,0.0,0.0,0.0,24742100.0,0.0,0.0,0.0,0.0,0.0,24742100.0,0.0
0251400000,Бабчинецька,0.0,0.0,0.0,13865400.0,0.0,0.0,0.0,0.0,0.0,13865400.0,0.0
0250500000,Барська,0.0,0.0,0.0,109840400.0,0.0,0.0,0.0,0.0,0.0,109840400.0,0.0
0254800000,Бершадська,0.0,0.0,0.0,109196500.0,0.0,0.0,0.0,0.0,0.0,109196500.0,0.0
0252900000,Брацлавська,0.0,0.0,0.0,18900600.0,0.0,0.0,0.0,0.0,0.0,18900600.0,0.0
0250400000,Вапнярська,0.0,0.0,0.0,23425600.0,0.0,0.0,0.0,0.0,0.0,23425600.0,0.0
0254900000,Вендичанська,0.0,0.0,0.0,25316800.0,0.0,0.0,0.0,0.0,0.0,25316800.0,0.0
0250800000,Вороновицька,0.0,0.0,0.0,39188400.0,0.0,0.0,0.0,0.0,0.0,39188400.0,0.0
0253600000,Вінницька,0.0,0.0,0.0,743512700.0,0.0,0.0,0.0,0.0,0.0,743512700.0,0.0
0255000000,Гайсинська,0.0,0.0,0.0,103523300.0,0.0,0.0,0.0,0.0,0.0,103523300.0,0.0
0252700000,Глуховецька,0.0,0.0,0.0,34601200.0,0.0,0.0,0.0,0.0,0.0,34601200.0,0.0
0253300000,Гніванська,0.0,0.0,0.0,45462100.0,0.0,0.0,0.0,0.0,0.0,45462100.0,0.0
0255100000,Городківська,0.0,0.0,0.0,29060600.0,0.0,0.0,0.0,0.0,0.0,29060600.0,0.0
0250900000,Дашівська,0.0,0.0,0.0,38117100.0,0.0,0.0,0.0,0.0,0.0,38117100.0,0.0
0251600000,Джулинська,0.0,0.0,0.0,41858800.0,0.0,0.0,0.0,0.0,0.0,41858800.0,0.0
0255200000,Джуринська,0.0,0.0,0.0,32329600.0,0.0,0.0,0.0,0.0,0.0,32329600.0,0.0
0250900000,Жданівська,0.0,0.0,0.0,38117100.0,0.0,0.0,0.0,0.0,0.0,38117100.0,0.0
0254200000,Жмеринська,0.0,0.0,0.0,125296300.0,0.0,0.0,0.0,0.0,0.0,125296300.0,0.0
0250100000,Калинівська,0.0,0.0,0.0,129807400.0,0.0,0.0,0.0,0.0,0.0,129807400.0,0.0
0255300000,Козятинська,0.0,0.0,0.0,81947200.0,0.0,0.0,0.0,0.0,0.0,81947200.0,0.0
0255400000,Копайгородська,0.0,0.0,0.0,21910000.0,0.0,0.0,0.0,0.0,0.0,21910000.0,0.0
0255500000,Краснопільська,0.0,0.0,0.0,48524800.0,0.0,0.0,0.0,0.0,0.0,48524800.0,0.0
0255500000,Крижопільська,0.0,0.0,0.0,48524800.0,0.0,0.0,0.0,0.0,0.0,48524800.0,0.0
0252400000,Кунківська,0.0,0.0,0.0,10374800.0,0.0,0.0,0.0,0.0,0.0,10374800.0,0.0
0255600000,Ладижинська,0.0,0.0,0.0,51262000.0,0.0,0.0,0.0,0.0,0.0,51262000.0,0.0
0255700000,Липовецька,0.0,0.0,0.0,54244000.0,0.0,0.0,0.0,0.0,0.0,54244000.0,0.0
0253000000,Лука-Мелешківська,0.0,0.0,0.0,36503500.0,0.0,0.0,0.0,0.0,0.0,36503500.0,0.0
0254100000,Літинська,0.0,0.0,0.0,63243600.0,0.0,0.0,0.0,0.0,0.0,63243600.0,0.0
0254600000,Махнівська,0.0,0.0,0.0,21260500.0,0.0,0.0,0.0,0.0,0.0,21260500.0,0.0
0255800000,Могилів-Подільська,0.0,0.0,0.0,87512100.0,0.0,0.0,0.0,0.0,0.0,87512100.0,0.0
0252200000,Мурафська,0.0,0.0,0.0,42699600.0,0.0,0.0,0.0,0.0,0.0,42699600.0,0.0
0255900000,Мурованокуриловецька,0.0,0.0,0.0,54356900.0,0.0,0.0,0.0,0.0,0.0,54356900.0,0.0
0250600000,Немирівська,0.0,0.0,0.0,71154700.0,0.0,0.0,0.0,0.0,0.0,71154700.0,0.0
0256000000,Ободівська,0.0,0.0,0.0,24369700.0,0.0,0.0,0.0,0.0,0.0,24369700.0,0.0
0256100000,Ольгопільська,0.0,0.0,0.0,17248700.0,0.0,0.0,0.0,0.0,0.0,17248700.0,0.0
0251000000,Оратівська,0.0,0.0,0.0,54933300.0,0.0,0.0,0.0,0.0,0.0,54933300.0,0.0
0256300000,Погребищенська,0.0,0.0,0.0,72034800.0,0.0,0.0,0.0,0.0,0.0,72034800.0,0.0
0256200000,Піщанська,0.0,0.0,0.0,34374400.0,0.0,0.0,0.0,0.0,0.0,34374400.0,0.0
0251900000,Райгородська,0.0,0.0,0.0,22594400.0,0.0,0.0,0.0,0.0,0.0,22594400.0,0.0
0256400000,Самгородоцька,0.0,0.0,0.0,23724500.0,0.0,0.0,0.0,0.0,0.0,23724500.0,0.0
0252000000,Северинівська,0.0,0.0,0.0,23129000.0,0.0,0.0,0.0,0.0,0.0,23129000.0,0.0
0254000000,Соболівська,0.0,0.0,0.0,19628000.0,0.0,0.0,0.0,0.0,0.0,19628000.0,0.0
0256500000,Станіславчицька,0.0,0.0,0.0,21036200.0,0.0,0.0,0.0,0.0,0.0,21036200.0,0.0
0256600000,Стрижавська,0.0,0.0,0.0,45247100.0,0.0,0.0,0.0,0.0,0.0,45247100.0,0.0
0250200000,Студенянська,0.0,0.0,0.0,12594900.0,0.0,0.0,0.0,0.0,0.0,12594900.0,0.0
0254300000,Сутисківська,0.0,0.0,0.0,10884500.0,0.0,0.0,0.0,0.0,0.0,10884500.0,0.0
0253800000,Теплицька,0.0,0.0,0.0,43465600.0,0.0,0.0,0.0,0.0,0.0,43465600.0,0.0
0256700000,Тиврівська,0.0,0.0,0.0,32175300.0,0.0,0.0,0.0,0.0,0.0,32175300.0,0.0
0251200000,Томашпільська,0.0,0.0,0.0,61460100.0,0.0,0.0,0.0,0.0,0.0,61460100.0,0.0
0253500000,Тростянецька,0.0,0.0,0.0,63378500.0,0.0,0.0,0.0,0.0,0.0,63378500.0,0.0
0250700000,Тульчинська,0.0,0.0,0.0,101655700.0,0.0,0.0,0.0,0.0,0.0,101655700.0,0.0
0256800000,Турбівська,0.0,0.0,0.0,44498000.0,0.0,0.0,0.0,0.0,0.0,44498000.0,0.0
0256900000,Уланівська,0.0,0.0,0.0,40470300.0,0.0,0.0,0.0,0.0,0.0,40470300.0,0.0
0253700000,Хмільницька,0.0,0.0,0.0,99166300.0,0.0,0.0,0.0,0.0,0.0,99166300.0,0.0
0257000000,Чернівецька,0.0,0.0,0.0,43050200.0,0.0,0.0,0.0,0.0,0.0,43050200.0,0.0
0257100000,Чечельницька,0.0,0.0,0.0,30984200.0,0.0,0.0,0.0,0.0,0.0,30984200.0,0.0
0257200000,Шаргородська,0.0,0.0,0.0,66471200.0,0.0,0.0,0.0,0.0,0.0,66471200.0,0.0
0251300000,Шпиківська,0.0,0.0,0.0,40005300.0,0.0,0.0,0.0,0.0,0.0,40005300.0,0.0
